class	name	inchi	left	right	agnostic	agnostic_inchi	left_inchi	right_inchi
http://purl.obolibrary.org/obo/CHEBI_143152	cloquintocet-mexyl		http://purl.obolibrary.org/obo/CHEBI_143154	http://purl.obolibrary.org/obo/CHEBI_143153	http://purl.obolibrary.org/obo/CHEBI_143155	InChI=1S/C18H22ClNO3/c1-3-4-5-7-13(2)23-17(21)12-22-16-10-9-15(19)14-8-6-11-20-18(14)16/h6,8-11,13H,3-5,7,12H2,1-2H3	InChI=1S/C18H22ClNO3/c1-3-4-5-7-13(2)23-17(21)12-22-16-10-9-15(19)14-8-6-11-20-18(14)16/h6,8-11,13H,3-5,7,12H2,1-2H3/t13-/m0/s1	InChI=1S/C18H22ClNO3/c1-3-4-5-7-13(2)23-17(21)12-22-16-10-9-15(19)14-8-6-11-20-18(14)16/h6,8-11,13H,3-5,7,12H2,1-2H3/t13-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_145481	rac-metamifop							
http://purl.obolibrary.org/obo/CHEBI_145506	tolpyralate		http://purl.obolibrary.org/obo/CHEBI_145510	http://purl.obolibrary.org/obo/CHEBI_145509	http://purl.obolibrary.org/obo/CHEBI_145511	InChI=1S/C21H28N2O9S/c1-7-23-20(31-14(3)32-21(25)29-5)16(12-22-23)18(24)15-8-9-17(33(6,26)27)19(13(15)2)30-11-10-28-4/h8-9,12,14H,7,10-11H2,1-6H3	InChI=1S/C21H28N2O9S/c1-7-23-20(31-14(3)32-21(25)29-5)16(12-22-23)18(24)15-8-9-17(33(6,26)27)19(13(15)2)30-11-10-28-4/h8-9,12,14H,7,10-11H2,1-6H3/t14-/m0/s1	InChI=1S/C21H28N2O9S/c1-7-23-20(31-14(3)32-21(25)29-5)16(12-22-23)18(24)15-8-9-17(33(6,26)27)19(13(15)2)30-11-10-28-4/h8-9,12,14H,7,10-11H2,1-6H3/t14-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_145520	Fasnall	InChI=1S/C19H22N4S/c1-13-14(2)24-19-17(13)18(20-12-21-19)22-16-8-9-23(11-16)10-15-6-4-3-5-7-15/h3-7,12,16H,8-11H2,1-2H3,(H,20,21,22)	http://purl.obolibrary.org/obo/CHEBI_145534	http://purl.obolibrary.org/obo/CHEBI_145533	http://purl.obolibrary.org/obo/CHEBI_145528	InChI=1S/C19H22N4S/c1-13-14(2)24-19-17(13)18(20-12-21-19)22-16-8-9-23(11-16)10-15-6-4-3-5-7-15/h3-7,12,16H,8-11H2,1-2H3,(H,20,21,22)	InChI=1S/C19H22N4S/c1-13-14(2)24-19-17(13)18(20-12-21-19)22-16-8-9-23(11-16)10-15-6-4-3-5-7-15/h3-7,12,16H,8-11H2,1-2H3,(H,20,21,22)/t16-/m0/s1	InChI=1S/C19H22N4S/c1-13-14(2)24-19-17(13)18(20-12-21-19)22-16-8-9-23(11-16)10-15-6-4-3-5-7-15/h3-7,12,16H,8-11H2,1-2H3,(H,20,21,22)/t16-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_142943	fluindapyr		http://purl.obolibrary.org/obo/CHEBI_142946	http://purl.obolibrary.org/obo/CHEBI_142945	http://purl.obolibrary.org/obo/CHEBI_142944	InChI=1S/C18H20F3N3O/c1-9-7-18(2,3)14-11(19)5-6-12(13(9)14)22-17(25)10-8-24(4)23-15(10)16(20)21/h5-6,8-9,16H,7H2,1-4H3,(H,22,25)	InChI=1S/C18H20F3N3O/c1-9-7-18(2,3)14-11(19)5-6-12(13(9)14)22-17(25)10-8-24(4)23-15(10)16(20)21/h5-6,8-9,16H,7H2,1-4H3,(H,22,25)/t9-/m0/s1	InChI=1S/C18H20F3N3O/c1-9-7-18(2,3)14-11(19)5-6-12(13(9)14)22-17(25)10-8-24(4)23-15(10)16(20)21/h5-6,8-9,16H,7H2,1-4H3,(H,22,25)/t9-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_144514	mefentrifluconazole		http://purl.obolibrary.org/obo/CHEBI_144541	http://purl.obolibrary.org/obo/CHEBI_144540	http://purl.obolibrary.org/obo/CHEBI_144539	InChI=1S/C18H15ClF3N3O2/c1-17(26,9-25-11-23-10-24-25)15-7-6-14(8-16(15)18(20,21)22)27-13-4-2-12(19)3-5-13/h2-8,10-11,26H,9H2,1H3	InChI=1S/C18H15ClF3N3O2/c1-17(26,9-25-11-23-10-24-25)15-7-6-14(8-16(15)18(20,21)22)27-13-4-2-12(19)3-5-13/h2-8,10-11,26H,9H2,1H3/t17-/m1/s1	InChI=1S/C18H15ClF3N3O2/c1-17(26,9-25-11-23-10-24-25)15-7-6-14(8-16(15)18(20,21)22)27-13-4-2-12(19)3-5-13/h2-8,10-11,26H,9H2,1H3/t17-/m0/s1
http://purl.obolibrary.org/obo/CHEBI_145090	rac-gabaculine		http://purl.obolibrary.org/obo/CHEBI_145084	http://purl.obolibrary.org/obo/CHEBI_42790	http://purl.obolibrary.org/obo/CHEBI_29585	InChI=1S/C7H9NO2/c8-6-3-1-2-5(4-6)7(9)10/h1-3,6H,4,8H2,(H,9,10)	InChI=1S/C7H9NO2/c8-6-3-1-2-5(4-6)7(9)10/h1-3,6H,4,8H2,(H,9,10)/t6-/m1/s1	InChI=1S/C7H9NO2/c8-6-3-1-2-5(4-6)7(9)10/h1-3,6H,4,8H2,(H,9,10)/t6-/m0/s1
http://purl.obolibrary.org/obo/CHEBI_145668	bromacil-sodium							
http://purl.obolibrary.org/obo/CHEBI_145866	fluoxapiprolin		http://purl.obolibrary.org/obo/CHEBI_145869	http://purl.obolibrary.org/obo/CHEBI_145868	http://purl.obolibrary.org/obo/CHEBI_145867	InChI=1S/C25H24ClF4N5O5S2/c1-42(37,38)40-19-4-2-3-14(26)22(19)20-10-15(33-39-20)17-12-41-25(31-17)13-5-7-34(8-6-13)21(36)11-35-18(24(29)30)9-16(32-35)23(27)28/h2-4,9,12-13,20,23-24H,5-8,10-11H2,1H3	InChI=1S/C25H24ClF4N5O5S2/c1-42(37,38)40-19-4-2-3-14(26)22(19)20-10-15(33-39-20)17-12-41-25(31-17)13-5-7-34(8-6-13)21(36)11-35-18(24(29)30)9-16(32-35)23(27)28/h2-4,9,12-13,20,23-24H,5-8,10-11H2,1H3/t20-/m0/s1	InChI=1S/C25H24ClF4N5O5S2/c1-42(37,38)40-19-4-2-3-14(26)22(19)20-10-15(33-39-20)17-12-41-25(31-17)13-5-7-34(8-6-13)21(36)11-35-18(24(29)30)9-16(32-35)23(27)28/h2-4,9,12-13,20,23-24H,5-8,10-11H2,1H3/t20-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_145893	4-iodo-DL-phenylalanine							
http://purl.obolibrary.org/obo/CHEBI_146240	flufiprole		http://purl.obolibrary.org/obo/CHEBI_146242	http://purl.obolibrary.org/obo/CHEBI_146241	http://purl.obolibrary.org/obo/CHEBI_146249	InChI=1S/C16H10Cl2F6N4OS/c1-7(2)6-26-14-13(30(29)16(22,23)24)11(5-25)27-28(14)12-9(17)3-8(4-10(12)18)15(19,20)21/h3-4,26H,1,6H2,2H3	InChI=1S/C16H10Cl2F6N4OS/c1-7(2)6-26-14-13(30(29)16(22,23)24)11(5-25)27-28(14)12-9(17)3-8(4-10(12)18)15(19,20)21/h3-4,26H,1,6H2,2H3/t30-/m0/s1	InChI=1S/C16H10Cl2F6N4OS/c1-7(2)6-26-14-13(30(29)16(22,23)24)11(5-25)27-28(14)12-9(17)3-8(4-10(12)18)15(19,20)21/h3-4,26H,1,6H2,2H3/t30-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_147357	enilconazole sulfate							
http://purl.obolibrary.org/obo/CHEBI_147366	imazapic		http://purl.obolibrary.org/obo/CHEBI_147368	http://purl.obolibrary.org/obo/CHEBI_147367	http://purl.obolibrary.org/obo/CHEBI_147378	InChI=1S/C14H17N3O3/c1-7(2)14(4)13(20)16-11(17-14)10-9(12(18)19)5-8(3)6-15-10/h5-7H,1-4H3,(H,18,19)(H,16,17,20)	InChI=1S/C14H17N3O3/c1-7(2)14(4)13(20)16-11(17-14)10-9(12(18)19)5-8(3)6-15-10/h5-7H,1-4H3,(H,18,19)(H,16,17,20)/t14-/m0/s1	InChI=1S/C14H17N3O3/c1-7(2)14(4)13(20)16-11(17-14)10-9(12(18)19)5-8(3)6-15-10/h5-7H,1-4H3,(H,18,19)(H,16,17,20)/t14-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_147370	imazaquin-ammonium							
http://purl.obolibrary.org/obo/CHEBI_147387	imazapic-ammonium							
http://purl.obolibrary.org/obo/CHEBI_147435	furilazole		http://purl.obolibrary.org/obo/CHEBI_147437	http://purl.obolibrary.org/obo/CHEBI_147436	http://purl.obolibrary.org/obo/CHEBI_147438	InChI=1S/C11H13Cl2NO3/c1-11(2)14(10(15)9(12)13)6-8(17-11)7-4-3-5-16-7/h3-5,8-9H,6H2,1-2H3	InChI=1S/C11H13Cl2NO3/c1-11(2)14(10(15)9(12)13)6-8(17-11)7-4-3-5-16-7/h3-5,8-9H,6H2,1-2H3/t8-/m0/s1	InChI=1S/C11H13Cl2NO3/c1-11(2)14(10(15)9(12)13)6-8(17-11)7-4-3-5-16-7/h3-5,8-9H,6H2,1-2H3/t8-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_138737	flurtamone		http://purl.obolibrary.org/obo/CHEBI_138740	http://purl.obolibrary.org/obo/CHEBI_138739	http://purl.obolibrary.org/obo/CHEBI_138738	InChI=1S/C18H14F3NO2/c1-22-17-14(12-8-5-9-13(10-12)18(19,20)21)15(23)16(24-17)11-6-3-2-4-7-11/h2-10,16,22H,1H3	InChI=1S/C18H14F3NO2/c1-22-17-14(12-8-5-9-13(10-12)18(19,20)21)15(23)16(24-17)11-6-3-2-4-7-11/h2-10,16,22H,1H3/t16-/m0/s1	InChI=1S/C18H14F3NO2/c1-22-17-14(12-8-5-9-13(10-12)18(19,20)21)15(23)16(24-17)11-6-3-2-4-7-11/h2-10,16,22H,1H3/t16-/m1/s1
http://purl.obolibrary.org/obo/CHEBI_141389	benzobicyclon hydrolysate							
http://purl.obolibrary.org/obo/CHEBI_156242	Se-methyl-DL-selenomethionine							
